0900G;PETRA;BMG702782084;213800X4QZIAVSA12860;26650;445470;10779;1;1;1;Actual;Actual;Actual;2022;363.9600398;448.1597505
DOOUK;CRODA INTERNATIONAL PLC;GB00BJFFLV09;2138004WCNBFJEEOXV26;110487;57294;1299981;1;1;4;Actual;Actual;Estimated;2022;694.46845;2741.673025
AMICG;AMICA;PLAMICA00010;259400IUQZHB2GOLIV25;9034;15502;1316730;2;2;4;Actual;Actual;Estimated;2022;51.1481308;236.314611
CAHGG;CARDINAL HEALTH;US14149Y1082;CCU46N3GJMF4OK4N7U60;151120;214389;33384077;1;1;1;Actual;Actual;Actual;2022;5477.195864;-661.234658
SORIG;SORIANA;MXP8728U1671;4469000001BRXVIC3I64;149419;276551;4030119;4;2;4;Estimated;Estimated;Estimated;2022;1119.0563146;3647.7717476
SUMXG;SUMITOMO;JP3404600003;V82KK8NH1P0JS71FJC05;1527715;554818;13121678;1;1;4;Actual;Actual;Estimated;2022;24885.07112403;24005.19616755
5VCNG;VINCI;FR0000125486;Not available;1989726;220158;42940283;1;1;4;Actual;Actual;Estimated;2022;34479;29409
ELIOK;ELIOR, GR;FR0011950732;969500LYSYS0E800SQ95;62087;11767;2528675;1;1;4;Actual;Actual;Estimated;2022;1272;731
GAUCG;GROUPE AUCHAN S.A.;Not available;969500ASEC557H5A4F22;383033;800444;42628956;1;1;1;Actual;Actual;Actual;2022;6414;6324
IKMDK;INTERNATIONAL FLAVORS AND FRAGRANCES, GR;US4595061015;BZLRL03D3GPGMOGFO832;828178;894124;9375583;1;1;1;Actual;Actual;Actual;2022;11000.284785;16618.906192
HWIGG;HONEYWELL;US4385161066;ISRPG12PN4EIEOEMW547;1059105;697090;91226396;1;1;4;Actual;Actual;Estimated;2022;19234.810441;16227.410318
EIFFG;EIFFAGE;FR0000130452;969500OQXKE5WDM9M994;695575;33646;7368831;1;1;1;Actual;Actual;Actual;2022;15936;7424
TSKOG;TESCO;GB00BLGZ9862;2138002P5RNKC5W2JZ46;1039346;575462;69635020;1;1;4;Actual;Actual;Estimated;2022;17318.85675;17642.521
UTOGL;AUTOGRILL;IT0001137345;5299003D9N2698I3C257;95099;135601;2948993;4;2;4;Estimated;Estimated;Estimated;2022;2236.494;967.941
1500G;PSA . PORT OF SINGAPORE AUTHORITY;Not available;254900SIC44UKBM2WI40;484986;287070;1552664;1;2;1;Actual;Actual;Actual;2022;5951.862630395;10483.11388882
KERPG;KIER GROUP;GB0004915632;Not available;33825;3600;1068675;2;2;4;Actual;Actual;Estimated;2022;523.95265;625.45015
GRSWI;SHERWIN WILLIAMS;US8243481061;Z15BMIOX8DDH0X2OBP21;430114;280152;8747148;2;2;4;Actual;Actual;Estimated;2022;11714.8115847;2905.4051453
PGCMG;PROCTER & GAMBLE;US7427181091;2572IBTT8CCZW6AU4141;2159904;2324446;186940000;1;1;1;Actual;Actual;Actual;2022;30245.397749;43883.128422
PPGIG;PPG INDUSTRIES, INC.;US6935061076;549300BKPEP01R3V6C59;390000;490000;11704752;1;1;4;Actual;Actual;Estimated;2022;7171.492601;6283.602437
GALSG;ALSEA;MXP001391012;4469000001BJLPKNUN21;82888;112932;2275444;2;2;4;Actual;Actual;Estimated;2022;2450.804946271;424.400352929
SFEOG;SEALED AIR GROUP;US81211K1007;Q0M0CZB4YN6JZ65WXI09;109301;275942;3710515;1;1;4;Actual;Actual;Estimated;2022;3514.1905953;322.2816513
5RHMG;RHEINMETALL;DE0007030009;5299001OU9CSE29O6S05;115583;205421;6885095;1;1;1;Actual;Actual;Actual;2022;971;3090
OKUSK;MAGNA INTERNATIONAL INC.;CA5592224011;95RWVLFZX6VGDZNNTN43;433636;1206704;83845228;1;1;1;Actual;Actual;Actual;2022;4751.336289;10616.281655
MRBNG;MARUBENI;JP3877600001;4P4N3ORD02UGQT1T1W12;1000124;278314;97392938;2;2;4;Actual;Actual;Estimated;2022;19008.55343868;16600.79595304
HEIKG;HEINEKEN;NL0000009165;724500K5PTPSST86UQ23;1075317;828395;22870313;1;1;4;Actual;Actual;Estimated;2022;16377;21920
CHTOG;CONCHA Y TORO;CLP9796J1008;5493008GQ74NEYBVB518;37281;19503;305767;1;1;4;Actual;Actual;Estimated;2022;494.826212726;840.420266665
AAP5K;ADVANCE AUTO PARTS INC;US00751Y1064;529900UCNQ5H9FSL0Y70;173157;168878;8621364;1;1;4;Actual;Actual;Estimated;2022;3808.322007392;2434.385032856
AMSEG;AMREST;ES0105375002;259400T6ZDQIMDBGDN42;51583;98752;1639165;4;2;4;Estimated;Estimated;Estimated;2022;1532.4;331.2
APLUG;APPLUS;ES0105022000;213800M9XCA6NR98E873;46102;24416;273596;1;1;4;Actual;Actual;Estimated;2022;1027.295;642.947
5TXRG;TECNICAS REUNIDAS;ES0178165017;213800JEZBUPZKWJGF49;30537;2121;1090726;1;1;4;Actual;Actual;Estimated;2022;1029.532;83.014
WPD0K;BEIJING ENTERPRISES HOLDINGS LIMITED GROUP;HK0392044647;529900896ODARUEY2V26;584875;307197;43650456;4;2;4;Actual;Actual;Estimated;2022;9347.346409934;12310.453479598
FICAG;GRUPO FINCANTIERI;IT0001415246;8156005BDF49128B6239;118461;112204;23051440;1;1;4;Actual;Actual;Estimated;2022;3831.935;586.903
BRNTG;BRENNTAG;DE000A1DAHH0;NNROIXVWJ7CPSR27SV97;211681;49704;25426993;1;1;4;Actual;Actual;Estimated;2022;3095.8;4802.7
CMTAG;CIE AUTOMOTIVE;ES0105630315;95980020140005381252;101153;540977;4312297;1;1;4;Actual;Actual;Estimated;2022;2282.015;1504.649
FLZAG;FLUGHAFEN ZURICH AG;CH0319416936;529900PFO97GCN5SYB55;121420;1347;238112;4;2;4;Estimated;Estimated;Estimated;2022;1938.978574;2712.079721
NRDGG;NORDEX;DE000A0D6554;529900HVDYCUWVD0OE76;38068;27406;4651133;4;1;4;Actual;Actual;Estimated;2022;581.892;878.059
SHNDG;SCHINDLER;CH0024638196;Not available;142163;54709;9119793;1;1;4;Actual;Actual;Estimated;2022;1056.85164;4499.71795
RADGG;RANDON;BRRAPTACNPR4;Not available;42809;56258;3862092;4;2;4;Estimated;Estimated;Estimated;2022;1007.806814657;676.337333138
GBSNG;DANONE;FR0000120644;969500KMUQ2B6CBAF162;830923;762805;23581552;1;1;4;Actual;Actual;Estimated;2022;14866;17992
MIETG;MITIE GROUP;GB0004657408;213800MTCLTKEHWZMJ03;20530;1909;524649;1;1;4;Actual;Actual;Estimated;2022;339.00165;480.19595
COTNG;COSTAIN GROUP PLC;GB00B64NSP76;213800PKIJBZ2EDTKC88;6703;907;114309;1;1;4;Actual;Actual;Estimated;2022;33.268625;238.1808
SETAG;SECURITAS;SE0000163594;635400TTYKE8EIWDS617;183545;23816;3933829;2;2;4;Actual;Actual;Estimated;2022;4340.737365;3273.40773
5ITOG;ITOCHU;JP3143600009;J48DJYXDTLHM30UMYI18;1484602;779092;138314565;1;1;3;Actual;Actual;Estimated;2022;27807.57278182;33819.554691
DERUG;DE LA RUE PLC.;GB00B3DGH821;213800DH741LZWIJXP78;7250;11319;111482;1;1;4;Actual;Actual;Estimated;2022;120.4437;182.46995
SAIDX;SAID ANDINA;CLP3697S1034;254900NNPKP1J9XTSA53;53163;62236;1199973;1;1;4;Actual;Actual;Estimated;2022;1255.154440933;971.628074855
KO80G;JD WETHERSPOON PLC GROUP;GB0001638955;213800CHWARFAAN7UB85;46291;47841;1436489;4;2;4;Estimated;Estimated;Estimated;2022;1587.4502215;363.00580875
BAYHG;BAYER;DE000BAY0017;549300J4U55H3WP1XT59;1910000;1560000;10293187;1;1;4;Actual;Actual;Estimated;2022;41652;38926
CTGOG;CHINA THREE GORGES;Not available;300300YGQJZMCFMU1894;3680435;713759;4409430;4;2;4;Estimated;Estimated;Estimated;2022;75556.809994686;80167.909604416
SCFRG;SCHAEFFLER AG;DE000SHA0159;Not available;180130;1082194;39557026;1;1;4;Actual;Actual;Estimated;2022;3517;4141
CA4ER;CATERPILLAR;US1491231015;WRJR7GS4GTRECRRTVX92;1177246;4005234;194260751;4;2;4;Estimated;Estimated;Estimated;2022;35189.672196;14883.399363
5EMGG;EMPRESA DE ENERGIA DE BOGOTA SA ESP;COE01PA00026;529900LG618OWYVHI655;187533;446;267470;1;1;4;Actual;Actual;Estimated;2022;3950.156866224;4109.955211336
CENCG;CENCOSUD;CL0000000100;549300NLTGCFV7482429;239057;376551;7239930;4;2;4;Estimated;Estimated;Estimated;2022;5697.316353611;4670.287133938
H0BZK;HERSHEY, GR;US4278661081;21X2CX66SU2BR6QTAD08;179211;232579;7035462;1;1;4;Actual;Actual;Estimated;2022;4793.465178733;3090.329813592
CGYNG;ACS - DRAGADOS;ES0167050915;95980020140005558665;389195;121602;8816403;1;1;4;Actual;Actual;Estimated;2022;11082.805;6375.877
OCADG;OCADO GROUP;GB00B3MBS747;213800LO8F61YB8MBC74;96386;21098;457322;1;1;1;Actual;Actual;Actual;2022;2148.476525;2181.406825
CDCFG;COMPAGNIE D'ENTREPRISES CFE / DEME;BE0003883031;5493003N7PPOYDZI1G90;8895;3151;817119;4;2;4;Estimated;Estimated;Estimated;2022;176.042;224.526
SMELG;SAMSUNG ELECTRONICS;KR7005930003;9884007ER46L6N7EI764;5972000;13920000;124715000;1;1;1;Actual;Actual;Actual;2022;7663.6489293;263100.0438066
SLMIG;GRUPO MELIA HOTELS INTERNATIONAL;ES0176252718;959800JRKSZ6YZD4EL80;71029;292169;496999;1;1;4;Actual;Actual;Estimated;2022;2825.316;445.85
3FRAP;FRAPORT;DE0005773303;5299001ERX0K10IZUL40;329837;64830;893325;4;2;4;Estimated;Estimated;Estimated;2022;11135.2;4131.9
5EEDG;AIRBUS;NL0000235190;MINO79WLOO247M1IL051;554801;301809;435952703;1;1;4;Actual;Actual;Estimated;2022;12773;12982
UJ9MK;PENSKE CORPORATION;US70959W1036;549300W7UTQ0M4C7LB15;223860;359647;9096632;4;2;4;Estimated;Estimated;Estimated;2022;6513.1613813;3910.0884564
FNTRG;FINNING INTERNATIONAL;CA3180714048;549300QLDCP11KB6XW55;70120;27712;4540166;1;1;4;Actual;Actual;Estimated;2022;1610.093688;1702.079281
5GFVG;FERROVIAL;NL0015001FS8;95980020140005757903;381341;71411;3995302;1;1;1;Actual;Actual;Actual;2022;11910;6353
CLGHG;COLGATE PALMOLIVE;US1941621039;YMEGZFW4SBUSS5BQXF88;195700;369000;41434900;1;1;1;Actual;Actual;Actual;2022;8683.153703;754.893958
5BQRG;BARRY CALLEBAUT;CH0009002962;213800Y5RWKLDPUTT265;103877;271861;8402122;1;1;4;Actual;Actual;Estimated;2022;2104.64917936;2940.09849926
MARCG;MARCOPOLO;BRPOMOACNPR7;254900XL58LF2D2QUX37;20528;28721;552631;4;2;4;Estimated;Estimated;Estimated;2022;432.391952077;567.222387589
RIPXG;RENTOKIL INITIAL PLC;GB00B082RF11;549300VN4WV7Z6T14K68;219711;17918;517873;2;2;4;Actual;Actual;Estimated;2022;6169.92025;4621.5195
BBDRG;BOMBARDIER;CA0977518616;W7L3VLU8EHQY34Z36697;69716;22586;34775610;1;2;4;Actual;Actual;Estimated;2022;6020.419804;-2586.869866
40613;MARFRIG;BRMRFGACNOR0;391200219USWMOBN3F92;330212;188242;30581505;1;1;4;Actual;Actual;Estimated;2022;11630.30737615;4681.395645737
SKEYK;SHANGHAI ELECTRIC;CNE100000D55;3003001FINCSKKK8V466;367294;2013598;60758279;4;2;4;Estimated;Estimated;Estimated;2022;5497.17688011;12788.365276922
LENOG;LEGEND HOLDINGS;CNE100001ZT0;5299003ONUYCE70HZ185;717852;1914189;41201408;4;2;4;Estimated;Estimated;Estimated;2022;21961.048049026;13869.260719516
ABECG;ECOLAB;US2788651006;82DYEISM090VG8LTLS26;299143;170546;7602080;1;1;4;Actual;Actual;Estimated;2022;8454.1567145;6798.3539498
AQQKG;AMERISOURCEBERGEN;US03073E1055;AI8GXW8LG5WK7E9UD086;124045;97356;25468732;1;1;4;Actual;Actual;Estimated;2022;6298.873585865;66.753792889
SELTD;ASAHI GROUP HOLDINGS LTD;JP3116000005;353800KAJ02XNHLCJW79;491592;192905;8328270;1;1;1;Actual;Actual;Actual;2022;10630.03333444;14645.72652192
ASSAI;GRUPO ASSAI;BRASAIACNOR0;Not available;85337;29651;12847050;1;1;4;Actual;Actual;Estimated;2022;3708.180343;689.564728
CCROG;CRRC CORPORATION LIMITED(CRRC);CNE100000CP9;30030099HATQH2XC0B72;570897;2237570;75220118;4;2;4;Estimated;Estimated;Estimated;2022;3769.245526694;25929.393871656
ROCHG;ROCHE;CH0012032048;549300U41AUUVOAAOB37;1138773;1637330;10721520;4;2;4;Estimated;Estimated;Estimated;2022;27027.66469;32409.10465
05Y0G;CAMIL;BRCAMLACNOR3;Not available;21345;4262;1767963;2;2;4;Actual;Actual;Estimated;2022;607.088290909;509.563023993
MTBTZ;MITCHELLS AND BUTLERS GROUP;GB00B1FP6H53;Not available;87278;65672;850771;1;2;1;Actual;Actual;Actual;2022;2225.05075;2416.76825
0120G;ISS;DK0060542181;213800LEZA58SZNCBN19;69581;10250;1393734;1;1;4;Actual;Actual;Estimated;2022;2259.1128;1454.303865
KRAFG;MONDELEZ;US6092071058;549300DV9GIB88LZ5P30;879703;793176;28485241;1;1;1;Actual;Actual;Actual;2022;22115.770509;25213.08356
CITIK;CITIC GROUP;Not available;300300NIFA1100057377;8618983;4418099;161095336;4;2;4;Estimated;Estimated;Estimated;2022;288663.244011942;175192.426442398
INBEG;INBEV;BE0974293251;5493008H3828EMEXB082;2843883;2029211;26529052;1;1;4;Actual;Actual;Estimated;2022;75099.773112;78934.184854
WEIRG;WEIR;GB0009465807;549300KDR56WHY9I3D10;66697;106136;38433423;1;1;1;Actual;Actual;Actual;2022;1678.5431;1959.916725
1A00G;GLAXOSMITHKLINE PLC;GB00BN7SWP63;5493000HZTVUYLO1D793;635846;251038;8608368;1;1;4;Actual;Actual;Estimated;2022;23668.08925;11385.764
PEPCO;PEPCO GROUP;NL0015000AU7;213800OVMJPFP79OB449;52353;105562;2127076;4;2;4;Estimated;Estimated;Estimated;2022;1748.086;1144.754
ZFDEG;ZF;DE0007851008;529900CAYOWB8YIG7X25;391000;1079000;82744000;1;1;1;Actual;Actual;Actual;2022;13036;8595
5CRFG;CARREFOUR;FR0000120172;549300B8P6MUJ1YWTS08;581593;393711;96368762;1;1;1;Actual;Actual;Actual;2022;19229;13186
0GG0G;VESTAS, GR;DK0061539921;549300DYMC8BGZZC8844;97668;59341;8288062;1;1;4;Actual;Actual;Estimated;2022;2427;3060
CICZK;CUMMINS INC;US2310211063;ZUNI8PYC725B6H8JU438;310944;532645;1119012512;1;1;1;Actual;Actual;Actual;2022;7966.660058;9576.663425
5GLPG;GENERAL MILLS;US3703341046;2TGYMUGI08PO8X8L6150;364311;579210;17277530;1;1;1;Actual;Actual;Actual;2021;11484.1699632;9163.4783103
5PLOG;PLASTIC OMNIUM;FR0000124570;9695001VLC2KYXX0DW73;74942;274478;29914800;1;1;1;Actual;Actual;Actual;2022;2345.09;1918.926
0730G;SNCF SA;Not available;969500A4MXJ3ESPHK698;1917607;954359;9237582;1;1;4;Actual;Actual;Estimated;2022;82080;27623
SIKAG;SIKA;CH0418792922;549300R3N69ECGYPU434;156096;160351;9231000;1;1;1;Actual;Actual;Actual;2022;3976.049987;5028.245001
5FMEG;LEONARDO S.P.A.;IT0003856405;529900X4EEX1U9LN3U39;213107;213040;2722012;1;1;4;Actual;Actual;Estimated;2022;4614;7699
ONORG;ORIX CORPORATION;JP3200450009;35380016EMHNBOVYE123;1044892;148045;4250000;1;1;1;Actual;Actual;Actual;2022;36617.18447452;23935.02540143
DUPOG;CORTEVA INC;US22052L1044;549300WZN9I2QKLS0O94;424000;577000;9352299;1;2;4;Actual;Actual;Estimated;2022;1645.593901;23921.521813
NATUG;NORTEGAS;Not available;959800K24LB8NMVR7K61;35121;925;44638;4;2;4;Estimated;Estimated;Estimated;2022;1130.38;991.965
CDSLG;CANADIAN SOLAR INC.;CA1366351098;5493001XSC6TKMBVOM15;75647;1213638;761432;1;1;4;Actual;Actual;Estimated;2022;2415.87608199;2160.433453542
CATCG;CONTEMPORARY AMPEREX TECHNOLOGY CO., LIMITED;CNE100003662;300300KINDY1K0E9I032;610885;3405853;128785866;1;1;4;Actual;Actual;Estimated;2022;13604.248216413;24018.249288092
CAFRG;CAF;ES0121975009;95980020140005275134;28156;19962;3030097;1;1;4;Actual;Actual;Estimated;2022;957.77;788.325
WEGHG;WEG;BRWEGEACNOR0;254900NKQV127YFRO022;54864;85066;21869630;1;1;4;Actual;Actual;Estimated;2022;709.621928746;2698.852096515
BOEIG;BOEING, GR;US0970231058;RVHJWBXLJ1RFUBSY1F30;642000;779000;406369588;1;1;4;Actual;Actual;Estimated;2022;54867.491126;-14843.125864
5VLFG;VALEO;FR0013176526;5493006IH2N2WMIBB742;191168;766182;45689165;1;1;4;Actual;Actual;Estimated;2022;7354;4612
SMCLG;SAIC MOTOR CORPORATION LIMITED;CNE000000TY6;30030001QBC7EXJJGT71;1157046;3362228;170414647;4;2;4;Estimated;Estimated;Estimated;2022;26827.059453853;45658.137968668
VOTLG;VOLTALIA;FR0011995588;969500KE938Z79ZH1N44;42506;137341;436149;2;1;4;Actual;Actual;Estimated;2022;1328.315;1339.188
HELLA;HELLA;Not available;Not available;71294;204889;25017987;4;2;4;Estimated;Estimated;Estimated;2022;1428.813;3061.069
JOKNG;JOHNSON CONTROLS;IE00BY7QL619;549300XQ6S1GYKGBL205;410102;331839;122047638;1;1;4;Actual;Actual;Estimated;2022;9578.536611;16298.591386
KOABG;KONECRANES ABP;FI0009005870;549300EF0CDEQZBMA096;40100;20200;4650900;1;1;1;Actual;Actual;Actual;2022;1106.2;1433
5FIAG;STELLANTIS;NL00150001Q9;549300LKT9PW7ZIBDF31;1559309;1776677;353802980;4;2;4;Estimated;Estimated;Estimated;2022;27171;72382
AGCOH;AGCO;US0010841023;LYOM0B2GCF1JWXK5ZG04;80618;91508;27663411;2;2;4;Actual;Actual;Estimated;2022;1530.8612585;3636.4159818
CCEUP;COCA COLA EUROPEAN PACIFIC;GB00BDCPN049;549300LTH67W4GWMRF57;295904;303597;6007697;1;1;4;Actual;Actual;Estimated;2022;12078;7447
WHIRG;WHIRLPOOL;US9633201069;WHENKOULSSK7WUM60H03;151409;309518;59560148;1;1;4;Actual;Actual;Estimated;2022;7679.126007;2347.102058
WARTG;WARTSILA;FI0009003727;743700G7A9J1PHM3X223;46629;24309;21320732;1;1;4;Actual;Actual;Estimated;2022;949;2148
5DI1G;DIAGEO;GB0002374006;213800ZVIELEA55JMJ32;436000;157784;5723256;1;1;1;Actual;Actual;Actual;2022;18922.51725;10729.4135
MCKGK;MCKESSON CORPORATION;US58155Q1031;549300WZWOM80UCFSF54;79292;144820;35606623;1;1;4;Actual;Actual;Estimated;2022;7134.028881;-1678.374656
CEMBG;CEMIG.;BRCMIGACNPR3;254900W703PXLDSEM056;83357;291766;11023027;1;1;4;Actual;Actual;Estimated;2022;1935.264648083;3855.485599138
BUREG;BUREAU VERITAS, GR;FR0006174348;969500TPU5T3HA5D1F11;71561;86280;1548030;1;1;4;Actual;Actual;Estimated;2022;3045.2;1928
TRVIG;TRAVIS PERKINS;GB00BK9RKT01;2138001I27OUBAF22K83;50909;14342;9893581;1;1;1;Actual;Actual;Actual;2022;1188.87405;2370.75605
HLFDG;HALFORDS LIMITED;GB00B012TP20;54930086FKBWWJIOBI79;15195;8095;878289;2;2;4;Actual;Actual;Estimated;2022;441.1758;621.39025
RAGFG;RANK GROUP;GB00B1L5QH97;213800TXKD6XZWOFTE12;10989;11631;77886;2;2;4;Actual;Actual;Estimated;2022;292.876675;479.406525
MOLYM;MOLYMET;CLP6877L1036;5493003YGGK3E6MLZL81;17785;15003;201660;1;1;4;Actual;Actual;Estimated;2022;479.393253864;793.497511681
LPRGT;ALPARGATAS;BRALPAACNPR7;Not available;17743;5528;633572;2;2;4;Actual;Actual;Estimated;2022;252.565117154;1019.436847694
BUNZK;BUNZL PLC;GB00B0744B38;213800Q1Q9DV4L78UM09;93405;27895;8090839;1;1;1;Actual;Actual;Actual;2022;3644.098575;3068.494975
TESLA;TESLA INC;US88160R1014;54930043XZGB27CTOV49;668177;1218715;159060462;4;2;4;Estimated;Estimated;Estimated;2022;5383.536564;42987.745514
FMC1K;FMC CORPORATION;US3024913036;CKDHZ2X64EEBQCSP7013;88000;67000;2017700;1;1;1;Actual;Actual;Actual;2022;3207.4563878;3185.2591337
YAMAH;YAMAHA;JP3942800008;3538004LR5NXILJDHY88;154950;330143;32743107;1;1;4;Actual;Actual;Estimated;2022;4278.73416841;7484.92194957
NN91K;NORTHGATE PLC.;GB00B41H7391;213800B3ZUTDOZYVJB41;22829;4165;2475801;4;1;1;Actual;Actual;Actual;2022;684.666047;1067.70971775
NHHGG;NH HOTELES;ES0161560018;959800LM1RW3PKJ4A296;44329;81569;215784;1;1;1;Actual;Actual;Actual;2022;2506.269;900.726
VOLVG;VOLVO AB;SE0000115446;Not available;377476;19323;129950814;4;4;4;Estimated;Estimated;Estimated;2021;15000.983796;14053.810888
5ECIS;EL CORTE INGLES;Not available;95980020140005374753;122519;186795;4724523;1;1;4;Actual;Actual;Estimated;2022;3821.104;5680.17
G33EN;GREENBRIER COMPANIES INC;US3936571013;5493001GAGGFR30BP390;37028;69077;11427246;4;2;4;Estimated;Estimated;Estimated;2022;1519.2475053;1364.4286824
40626;DIRECIONAL ENGENHARIA;BRDIRRACNOR0;Not available;6465;14666;67229;4;2;4;Estimated;Estimated;Estimated;2022;254.3566403;256.585867135
KINKG;KINGFISHER PLC;GB0033195214;213800KBMEV7I92FY281;130642;95870;20861634;1;1;1;Actual;Actual;Actual;2022;2889.2955;7514.19825
DIAKG;DIA;ES0126775032;Not available;16370;11157;509378;4;2;4;Estimated;Estimated;Estimated;2022;1303.846;7.557
9Y85K;DUNELM GROUP PLC;GB00B1CKQ739;213800WCOWEI3T5DUV19;7044;8782;893917;2;2;1;Actual;Actual;Actual;2022;373.172475;201.077825
HENHG;HENKEL;DE0006048432;549300VZCL1HTH4O4Y49;284000;302000;39346077;1;1;4;Actual;Actual;Estimated;2022;3606;20157
IDEAL;IDEAL;MX01ID000009;529900HHL7GDSBBX4835;51578;105905;328256;4;4;4;Estimated;Estimated;Estimated;2021;2109.269614968;2266.055495168
GELEG;GENERAL ELECTRIC;US3696043013;3C7474T6CDKPR9K6YT90;666127;1003759;379171669;2;2;4;Actual;Actual;Estimated;2022;24490.033764;32698.334816
VOLHG;VOLKSWAGEN;DE0007664039;529900NNUPAGGOMPXZ31;4461403;4650011;397783653;1;1;4;Actual;Actual;Estimated;2022;205185;178328
STHOF;STEINHOFF;NL0011375019;724500PSNX8EVPOZ1M58;115354;415797;4562467;4;2;4;Estimated;Estimated;Estimated;2022;13564;-3640
RIYPF;RPM INTERNATIONAL INC;US7496851038;549300TJCKW4BRXPJ474;54297;109476;4970266;2;2;4;Actual;Actual;Estimated;2022;2819.18239372;1858.039418004
NTDIG;NEXT;GB0032089863;213800MI6Y4ANM7AWQ41;42616;47334;3006736;1;1;4;Actual;Actual;Estimated;2021;2507.360583;1202.3141
SPDCG;SPORTS DIRECT INTERNATIONAL;GB00B1QH8P22;213800JEGHHEAXIJDX34;35683;64242;2080141;4;2;4;Estimated;Estimated;Estimated;2022;1633.545875;1475.77365
IPAGG;SONAE;PTSON0AM0001;549300847SOBT7HY7R50;67195;152442;6875183;1;1;1;Actual;Actual;Actual;2022;2575.238;3314.393
ATWRK;AMERICAN TOWER CORPORATION;US03027X1000;5493006ORUSIL88JOE18;628716;571425;4073989;2;2;1;Actual;Actual;Actual;2022;44067.637243;11621.7142405
5CUMG;ACCIONA;ES0125220311;54930002KP75TLLLNO21;159652;139733;2810349;1;1;4;Actual;Actual;Estimated;2022;7934;6304
BRIKG;BRINKS;US1096961040;XFP140TFNOQMIVFTVQ13;43890;52456;482161;4;2;4;Estimated;Estimated;Estimated;2022;3491.0567482;534.0453286
PANAG;MATSUSHITA;JP3866800000;254900GE1G59KGWPHX32;405791;1670243;120277614;1;1;4;Actual;Actual;Estimated;2022;13469.63494812;23763.00621253
ALING;ALIANSCE;BRALSOACNOR5;Not available;21019;5801;59197;1;1;4;Actual;Actual;Estimated;2022;557.412727557;1394.179347783
REGUP;IWG PLC, GR;JE00BYVQYS01;2138003LWDII27UTAG52;87485;140997;117504;1;1;4;Actual;Actual;Estimated;2022;7795.008;351.858
GRDMG;GENERAL DYNAMICS;US3695501086;9C1X8XOOTYY2FNYTVH06;307359;408822;134758969;1;1;4;Actual;Actual;Estimated;2022;11345.887602;17390.658824
SACGG;SACYR;ES0182870214;959800XKAB9VNAVN9425;120101;472738;1953596;1;1;1;Actual;Actual;Actual;2022;9890.725;1358.413
COTRG;CARGOTEC;FI0009013429;5493002B0GOVF42KWX33;24900;15600;6646473;1;1;4;Actual;Actual;Estimated;2022;837.5;1528.3
GANWG;GRUPO ANGLIAN WATER;Not available;Not available;118305;121995;243591;1;1;4;Actual;Actual;Estimated;2022;8675.442425;2609.6135
SEAG1;SEATRIUM LIMITED;SG1H97877952;254900MQNHWMN6X1NV39;51730;62453;252596;1;1;4;Actual;Actual;Estimated;2022;2345.04450267;2646.020635905
5LGLG;LG ELECTRONICS;KR7066570003;988400RMQFTGZIOG0609;265249;695932;74908055;1;1;1;Actual;Actual;Actual;2022;9004.6856263;16681.18957505
ABTGG;ABBOTT  LABORATORIES;US0028241000;HQD377W2YR662HK5JX27;530000;476000;13227516;1;1;4;Actual;Actual;Estimated;2022;16826.829838;34564.964665
LEKRG;LEAR;US5218652049;549300UPNBTXA1SYTQ33;78554;341850;26573821;1;2;4;Actual;Actual;Estimated;2022;3131.7796734;4524.0251679
5RCRG;CCR RODOVIAS;BRCCROACNOR2;Not available;75431;22307;402208;1;1;4;Actual;Actual;Estimated;2022;5267.397521605;2092.54399075
5FXTK;FLEX LTD;SG9999000020;549300EAQH74YHD07T53;86991;660906;136775100;1;1;1;Actual;Actual;Actual;2022;4570.57384;3940.246751
PERNG;PERNOD RICARD;FR0000120693;52990097YFPX9J0H5D87;273580;68555;4527211;1;1;1;Actual;Actual;Actual;2022;11190;16253
0F30G;SAFRAN, GR;FR0000073272;969500UIC89GT3UL7L24;177299;264420;61662727;1;1;4;Actual;Actual;Estimated;2022;6975;10866
UNHOG;UNILEVER;GB00B10RZP78;549300MKFYEKVRWML317;503909;1224997;57521201;1;1;4;Actual;Actual;Estimated;2022;29488;21701
BRITV;BRITVIC PLC GROUP;GB00B0N8QD54;635400L3NVMYD4BVCI53;13006;31014;562419;1;1;4;Actual;Actual;Estimated;2022;778.1475;550.342
JAGUG;JAGUAR LAND ROVER;Not available;529900L73GEWN1O5NH84;133542;107014;24094690;1;1;4;Actual;Actual;Estimated;2022;8567.51675;5078.25825
MERKK;MERCK & CO;US58933Y1055;4YV9Y5M8S0BRK1RP0397;712400;352000;6900674;1;1;4;Actual;Actual;Estimated;2022;29956.927105;43137.600394
RPESE;GROUPE SEB;FR0000121709;Not available;64773;139590;17999836;1;1;4;Actual;Actual;Estimated;2022;3312.1;3448.9
ROBEG;ROBERT BOSCH GROUP, GR;Not available;529900F0LT5OP4SV6122;523408;2192714;354283391;1;1;4;Actual;Actual;Estimated;2022;8739;46727
NEWEL;NEWELL BRANDS;US6512291062;549300LWGYFM1TVO1Z12;85053;144427;6964566;1;2;4;Actual;Actual;Estimated;2022;5727.266195;3295.870767
5FRQG;FRESENIUS, GR;DE0005785604;XDFJ0CYCOO1FXRFTQS51;562605;898519;7191979;1;1;4;Actual;Actual;Estimated;2022;27763;32218
